insertId,labels.execution_id,labels.runtime_version,logName,receiveLocation,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
lof9j3e555aj,pxr7uhvzf6fr,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:57.441464208Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 2054 ms, finished with status code: 200","'2025-11-07T23:43:57.327587623Z","'projects/master-thesis-475012/traces/d54fbe1915da71ec4b30641ebdb5678f"
p0jcfwf1kzbgf,bma1oqb50wf8,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:55.579462530Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 2279 ms, finished with status code: 200","'2025-11-07T23:43:55.488733558Z","'projects/master-thesis-475012/traces/986167a5acebdf12ef3e68e4573dd7d1"
r8pfw6e329jw,e866swtjeemx,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:53.544656969Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 2010 ms, finished with status code: 200","'2025-11-07T23:43:53.221828573Z","'projects/master-thesis-475012/traces/38dbbb4baa6d12ffef3e68e4573dd29c"
1ae829vf8yfgpw,uulhtii1pw6h,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:46.926193936Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 1957 ms, finished with status code: 200","'2025-11-07T23:43:46.643751662Z","'projects/master-thesis-475012/traces/8c82252599cabdd6ef3e68e4573dd4c0"
1pc2rdzf6982em,5flds90xj28z,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:41.826262922Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 1990 ms, finished with status code: 200","'2025-11-07T23:43:41.705682951Z","'projects/master-thesis-475012/traces/4c657b8761fbc0c5f37198920f83214e"
6oirqzf1fgann,9la7fy2tt7vl,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:40.319639024Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 2013 ms, finished with status code: 200","'2025-11-07T23:43:40.018881594Z","'projects/master-thesis-475012/traces/050f897091011384f37198920f83293e"
ajmfvofcgm7nc,glinpt2m6xvt,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:40.201256088Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 2013 ms, finished with status code: 200","'2025-11-07T23:43:40.005555366Z","'projects/master-thesis-475012/traces/ca95188dd392f5ccf37198920f832896"
28lrqffvu6gz,tt6eee6bwrsj,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:39.742884913Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 1994 ms, finished with status code: 200","'2025-11-07T23:43:39.517397371Z","'projects/master-thesis-475012/traces/87903d3252bdba81f37198920f832ae7"
equ66efnzdze5,0kqwmvrsjjz1,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:39.492102099Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 1899 ms, finished with status code: 200","'2025-11-07T23:43:39.158310106Z","'projects/master-thesis-475012/traces/82f6152a25a2022ff37198920f832da6"
n23kn8f17l6b4,pfubn4arzk9r,nodejs20_20251102_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-07T23:43:39.160710056Z","'gemm-asia-east1-512","'master-thesis-475012","'asia-east1",cloud_function,DEBUG,"'Function execution took 2187 ms, finished with status code: 200","'2025-11-07T23:43:39.015854600Z","'projects/master-thesis-475012/traces/04b33f35fb779567f37198920f83251c"
